Observation id,Observation date,Description,Observation type,Source,Time offset (s),Coding duration,Media duration (s),FPS (frame/s),Coder ID Initials,Arena Site,Deployement Period,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Modifier #5,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Jack,76.17,reduced visibility,status,,,,,,POINT,61.600,61.600,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3074,3074,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,handling HC,food handling,None,bucket 2,None,None,None,STATE,62.833,91.666,28.833,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3136,NA,,,,etna
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Tony,14.499,reduced visibility,status,,,,,,POINT,64.100,64.100,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3199,3199,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,handling HC,food handling,None,bucket 2,None,None,None,STATE,68.967,70.500,1.533,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3442,3518,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,releases HC,food handling,None,None,,,,POINT,70.500,70.500,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3518,3518,,,OK,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,bucket rummaging,information gain,bucket 2,,,,,STATE,71.400,73.400,2.000,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3563,3663,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,releases HC,food handling,arena stone anvil,unknown/other,,,,POINT,73.633,73.633,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3674,3674,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,handling HC,food handling,None,None,None,None,None,STATE,75.067,76.733,1.666,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3746,3829,,,,OK
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,hammerstone grab,food processing - tool use,medium,between buckets,None,,,POINT,75.133,75.133,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3749,3749,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,point of interest/general comment,user notes,other - comment,,,,,POINT,75.167,75.167,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3751,3751,,,alc,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,76.133,76.133,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3799,3799,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,releases HC,food handling,None,None,,,,POINT,76.733,76.733,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3829,3829,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,manipulate with hand(s),food processing - non-tool use,"adjust grip,pull with hand",None,,,,STATE,77.233,80.033,2.800,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,3854,3994,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,hit/pound on surface,food processing,arena stone anvil,,,,,POINT,80.233,80.233,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4004,4004,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,releases HC,food handling,arena stone anvil,unknown/other,,,,POINT,80.567,80.567,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4020,4020,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,pound with hammerstone,food processing - tool use,arena stone,None,None,,,POINT,81.833,81.833,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4084,4084,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,83.167,84.167,1.000,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4150,4200,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,bite and pull with teeth,food processing - non-tool use,,,,,,STATE,84.433,86.433,2.000,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4213,4313,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,eats HC,food processing,,,,,,POINT,87.433,87.433,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4363,4363,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Louie,42.266,reduced visibility,status,,,,,,POINT,91.667,91.667,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4574,4574,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,bucket rummaging,information gain,bucket 2,,,,,STATE,94.067,98.200,4.133,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4694,4900,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,handling HC,food handling,None,bucket 2,None,None,None,STATE,98.667,99.333,0.666,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4924,4957,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,releases HC,food handling,bucket 2,None,,,,POINT,99.333,99.333,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,4957,4957,,,OK,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,handling HC,food handling,None,bucket 2,None,None,None,STATE,101.400,103.700,2.300,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5060,5175,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,releases HC,food handling,bucket 2,None,,,,POINT,103.700,103.700,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5175,5175,,,OK,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,handling HC,food handling,None,bucket 2,None,None,None,STATE,105.900,106.867,0.967,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5285,5333,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,releases HC,food handling,bucket 2,None,,,,POINT,106.867,106.867,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5333,5333,,,OK,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,handling HC,food handling,None,bucket 2,None,None,None,STATE,108.967,113.400,4.433,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5438,5659,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,manipulate with hand(s),food processing - non-tool use,pick with finger,None,,,,STATE,109.700,113.233,3.533,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5474,5651,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,releases HC,food handling,bucket 2,failure/uneaten,,,,POINT,113.400,113.400,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5659,5659,,,,
2026-HC-COCO-A-B__2026-02-09_17-03-55,2026-02-09 17:03:55.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,0.0,118.900,120.633,60.000,TW,COCO, 5,Harry,54.431,bucket rummaging,information gain,bucket 2,,,,,STATE,114.900,120.633,5.733,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-03-55.mp4,5734,NA,,,,Event automatically added by the fix unpaired state events function
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,handling HC,food handling,None,unknown,unknown,None,None,STATE,0.000,19.333,19.333,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0,764,,,stna,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,manipulate with hand(s),food processing - non-tool use,"adjust grip,pull with hand",None,,,,STATE,0.067,19.332,19.265,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,3,NA,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,releases HC,food handling,None,failure/uneaten,,,,POINT,19.333,19.333,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,764,764,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,handling HC,food handling,None,None,None,None,None,STATE,21.633,30.800,9.167,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,854,1216,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,bite and pull with teeth,food processing - non-tool use,,,,,,STATE,23.267,27.700,4.433,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,919,1094,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,releases HC,food handling,None,failure/uneaten,,,,POINT,30.800,30.800,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1216,1216,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,handling HC,food handling,None,bucket 2,None,None,None,STATE,34.200,35.867,1.667,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1351,1417,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,releases HC,food handling,bucket 2,None,,,,POINT,35.867,35.867,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1417,1417,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,handling HC,food handling,None,bucket 2,None,None,None,STATE,40.367,41.900,1.533,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1594,1655,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,releases HC,food handling,None,None,,,,POINT,41.900,41.900,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1655,1655,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,handling HC,food handling,None,bucket 1,None,None,None,STATE,49.600,50.200,0.600,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1959,1983,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,releases HC,food handling,bucket 1,None,,,,POINT,50.200,50.200,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,1983,1983,,,,
2026-HC-COCO-A-B__2026-02-09_17-06-02,2026-02-09 17:06:02.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,0.0,57.900,126.500,30.000,TW,COCO, 5,Harry,55.998,reduced visibility,status,,,,,,POINT,57.900,57.900,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-09_17-06-02.mp4,2287,2287,,,,
2026-HC-COCO-A-B__2026-02-10_14-28-17,2026-02-10 14:28:17.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-28-17.mp4,0.0,0.000,121.300,30.000,TW,COCO, 5,unknown #1,0.0,point of interest/general comment,user notes,other - comment,,,,,POINT,0.867,0.867,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-28-17.mp4,35,35,,,nca,
2026-HC-COCO-A-B__2026-02-10_14-32-36,2026-02-10 14:32:36.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-32-36.mp4,0.0,3.933,121.500,30.000,TW,COCO, 5,Skylar,2.3,point of interest/general comment,user notes,other - comment,,,,,POINT,0.000,0.000,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-32-36.mp4,0,0,,,cams not synced; camA is main,
2026-HC-COCO-A-B__2026-02-10_14-32-36,2026-02-10 14:32:36.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-32-36.mp4,0.0,3.933,121.500,30.000,TW,COCO, 5,Skylar,2.3,bucket inspection,information gain,bucket 2,,,,,STATE,1.633,3.933,2.300,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-32-36.mp4,65,157,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,bucket inspection,information gain,bucket 2,,,,,STATE,8.800,9.933,1.133,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,440,496,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,handling HC,food handling,None,bucket 2,None,None,None,STATE,11.067,47.900,36.833,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,553,2393,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,manipulate with hand(s),food processing - non-tool use,"adjust grip,pull with hand",None,,,,STATE,12.267,25.400,13.133,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,613,1269,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,hit/pound on surface,food processing,arena stone anvil,,,,,POINT,26.867,26.867,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,1342,1342,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,hit/pound on surface,food processing,None,,,,,POINT,27.267,27.267,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,1362,1362,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,hit/pound on surface,food processing,None,,,,,POINT,27.700,27.700,NA,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,1384,1384,,,,
2026-HC-COCO-A-B__2026-02-10_14-34-41,2026-02-10 14:34:41.000,,Media file,player #1:teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,0.0,62.533,120.233,60.000,TW,COCO, 5,Pippi,64.966,manipulate with hand(s),food processing - non-tool use,pull with hand,None,,,,STATE,28.500,32.400,3.900,teressa_sync_filtered_videos\HC-COCO\Deployement period 5\2026-HC-COCO-A-B__2026-02-10_14-34-41.mp4,1424,1619,,,,
